Species,Primary Breed,Secondary Breed,Gender,Altered,Age in Months Intake,Age Group,Intake Condition,Intake Date,Intake Type,Intake Subtype,Reason,Agency Name,Outcome Date,Release Date,Outcome Type,Outcome Subtype,Outcome Reason,Outcome_Agency_Name
0,Domestic Shorthair,Mix,1,0,1.0,Young,Normal,9/14/2019 12:53 PM,Transfer In,For Adoption,Other,Portage County Humane Society,9/19/2019 11:19 AM,9/19/2019 11:19 AM,Transfer Out,To Specific Rescue,For Adoption,Portage County Humane Society
0,Domestic Shorthair,Mix,1,0,,Adult,Injured,9/14/2019 1:12 PM,Stray,ACO / Police Drop Off,,,9/18/2019 5:29 PM,,Euthanasia,Injury,,
0,Domestic Shorthair,Mix,0,0,,Senior,Sick,9/18/2019 3:53 PM,Owner/Guardian Surrender,Euthanasia Owner Request,Health Issues of cat,,9/18/2019 6:04 PM,,Euthanasia,Owner Request,,
0,Domestic Shorthair,Mix,0,1,1.0,Baby,Normal,9/18/2019 7:01 PM,Stray,Public Drop Off,,,1/24/2020 5:16 PM,1/24/2020 5:16 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,12.0,Adult,Normal,9/20/2019 3:56 PM,Stray,Public Drop Off,,,12/14/2019 1:50 PM,12/14/2019 1:50 PM,Adoption,Adoption Center,,
1,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,1,1,15.0,Adult,Normal,9/21/2019 2:04 PM,Transfer In,For Adoption,Ready for Adoption,Bichon and Little Buddies Rescue,2/5/2020 2:55 PM,2/5/2020 2:55 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,,Adult,Normal,9/26/2019 11:46 AM,Stray,ACO / Police Drop Off,,,9/26/2019 12:06 PM,9/26/2019 12:06 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Longhair,Mix,1,1,3.0,Young,Normal,9/27/2019 5:14 PM,Stray,Public Drop Off,,,10/27/2019 1:13 PM,10/27/2019 1:13 PM,Adoption,Adoption Center,,
0,Domestic Medium Hair,Mix,1,1,1.0,Young,Normal,9/29/2019 12:42 PM,Stray,Public Drop Off,,,12/14/2019 4:39 PM,12/14/2019 4:39 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,1.0,Young,Normal,9/29/2019 12:42 PM,Stray,Public Drop Off,,,12/14/2019 4:39 PM,12/14/2019 4:39 PM,Adoption,Adoption Center,,
1,Siberian Husky,Mix,1,0,,Adult,Normal,9/30/2019 1:10 PM,Stray,ACO / Police Drop Off,,,10/2/2019 6:32 PM,10/2/2019 6:32 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,1,0,1.0,Young,Normal,10/3/2019 12:51 PM,Stray,Public Drop Off,,,10/28/2019 12:28 PM,,Euthanasia,Disease - Other Fatal,,
0,Domestic Shorthair,Mix,0,1,1.0,Baby,Normal,10/4/2019 5:36 PM,Stray,Public Drop Off,,,1/10/2020 6:22 PM,1/10/2020 6:22 PM,Adoption,Adoption Center,,
1,"Welsh Corgi, Pembroke",Mix,0,0,,Young,Normal,10/4/2019 6:18 PM,Stray,Public Drop Off,,,10/7/2019 1:23 PM,10/7/2019 1:23 PM,Return to Owner/Guardian,Stray Reclaim,,
1,"Retriever, Labrador",Mix,0,0,,Young,Normal,10/4/2019 6:18 PM,Stray,Public Drop Off,,,10/7/2019 1:23 PM,10/7/2019 1:23 PM,Return to Owner/Guardian,Stray Reclaim,,
1,German Shepherd,Mix,0,1,1.0,Baby,Normal,10/5/2019 11:42 AM,Owner/Guardian Surrender,For Adoption,Other,,10/27/2019 12:47 PM,10/27/2019 12:47 PM,Adoption,Adoption Center,,
1,German Shepherd,Mix,0,1,1.0,Baby,Normal,10/5/2019 11:42 AM,Owner/Guardian Surrender,For Adoption,Other,,11/1/2019 5:57 PM,11/1/2019 5:57 PM,Adoption,Adoption Center,,
1,German Shepherd,Mix,1,1,1.0,Baby,Normal,10/5/2019 11:42 AM,Owner/Guardian Surrender,For Adoption,Other,,11/8/2019 2:48 PM,11/8/2019 2:48 PM,Adoption,Adoption Center,,
1,German Shepherd,Mix,1,1,1.0,Baby,Normal,10/5/2019 11:42 AM,Owner/Guardian Surrender,For Adoption,Other,,10/26/2019 1:32 PM,10/26/2019 1:32 PM,Adoption,Adoption Center,,
1,German Shepherd,Mix,1,1,1.0,Baby,Normal,10/5/2019 11:42 AM,Owner/Guardian Surrender,For Adoption,Other,,11/9/2019 1:42 PM,11/9/2019 1:42 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,0,1,1.0,Baby,Normal,10/5/2019 11:22 AM,Owner/Guardian Surrender,For Adoption,Other,,1/11/2020 12:31 PM,1/11/2020 12:31 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,0,1,1.0,Baby,Normal,10/5/2019 11:22 AM,Owner/Guardian Surrender,For Adoption,Other,,1/2/2020 10:54 AM,1/2/2020 10:54 AM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,0,1,1.0,Baby,Normal,10/5/2019 11:22 AM,Owner/Guardian Surrender,For Adoption,Other,,11/13/2019 4:01 PM,11/13/2019 4:01 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,0,1,1.0,Baby,Normal,10/5/2019 11:22 AM,Owner/Guardian Surrender,For Adoption,Other,,11/20/2019 5:15 PM,11/20/2019 5:15 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,1,1,1.0,Baby,Normal,10/5/2019 11:22 AM,Owner/Guardian Surrender,For Adoption,Other,,1/10/2020 5:15 PM,1/10/2020 5:15 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,1,1,1.0,Baby,Normal,10/5/2019 11:22 AM,Owner/Guardian Surrender,For Adoption,Other,,11/6/2019 4:22 PM,11/6/2019 4:22 PM,Adoption,Adoption Center,,
1,German Shepherd,Mix,1,1,1.0,Baby,Normal,10/5/2019 11:42 AM,Owner/Guardian Surrender,For Adoption,Other,,11/15/2019 11:56 AM,11/15/2019 11:56 AM,Adoption,Adoption Center,,
1,"Dachshund, Miniature Long Haired",Mix,0,1,27.0,Adult,Normal,10/6/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,11/3/2019 12:58 PM,11/3/2019 12:58 PM,Adoption,Adoption Center,,
1,"Dachshund, Miniature Long Haired",Mix,0,1,28.0,Adult,Normal,11/4/2019 1:28 PM,Return,Within Exchange Period,Aggression/Bite,,11/27/2019 7:03 PM,11/27/2019 7:03 PM,Transfer Out,For Adoption,For Adoption,Bichon and Little Buddies Rescue
1,Beagle,,0,1,62.0,Adult,Normal,10/6/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,11/9/2019 3:34 PM,11/9/2019 3:34 PM,Adoption,Adoption Center,,
1,Beagle,,0,1,62.0,Adult,Normal,10/6/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,11/9/2019 3:34 PM,11/9/2019 3:34 PM,Adoption,Adoption Center,,
1,Beagle,,1,1,63.0,Adult,Normal,10/6/2019 2:58 PM,Owner/Guardian Surrender,For Adoption,Other,,11/23/2019 12:16 PM,11/23/2019 12:16 PM,Adoption,Adoption Center,,
1,Beagle,,1,1,65.0,Adult,Normal,11/29/2019 3:37 PM,Return,Within Exchange Period,Other,,2/22/2020 3:49 PM,2/22/2020 3:49 PM,Adoption,Adoption Center,,
3,Lop,Bunny Rabbit,0,1,9.0,Young,Normal,10/7/2019 1:32 PM,Owner/Guardian Surrender,For Adoption,Landlord Objection,,8/10/2020 6:09 PM,8/10/2020 6:09 PM,Adoption,Adoption Center,,
0,Siamese,Mix,0,1,240.0,Senior,Sick,10/14/2019 2:08 PM,Owner/Guardian Surrender,Euthanasia Owner Request,Health Issues of cat,,10/14/2019 4:20 PM,,Euthanasia,Owner Request,,
0,Domestic Medium Hair,Mix,2,0,5.0,Young,Normal,10/15/2019 9:09 PM,Stray,ACO / Police Drop Off,,,3/15/2020 4:14 PM,,Euthanasia,Temperment,,
0,Domestic Shorthair,Mix,0,1,3.0,Young,Normal,10/16/2019 5:41 PM,Stray,ACO / Police Drop Off,,,10/27/2019 11:12 AM,10/27/2019 11:12 AM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,4.0,Young,Normal,10/18/2019 7:03 PM,Owner/Guardian Surrender,For Adoption,Landlord Objection,,11/15/2019 3:25 PM,11/15/2019 3:25 PM,Adoption,Adoption Center,,
1,"Terrier, Pit Bull",Saint Bernard,1,0,,Young,Normal,6/7/2019 6:50 PM,Stray,Public Drop Off,,,6/7/2019 6:54 PM,6/7/2019 6:54 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,2,0,,Adult,Normal,3/21/2019 3:11 PM,Stray,Public Drop Off,,,4/1/2019 3:21 PM,,Euthanasia,Disease - FeLV+,,
0,Domestic Shorthair,Mix,1,1,8.0,Young,Normal,3/22/2019 11:35 AM,Clinic,Neuter,,,3/22/2019 11:36 AM,3/22/2019 11:36 AM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,1,1,,Young,Normal,3/22/2019 11:47 AM,Clinic,Neuter,,,3/22/2019 11:49 AM,3/22/2019 11:49 AM,Clinic Out,Other,,
0,Domestic Medium Hair,Mix,1,1,11.0,Young,Normal,3/22/2019 11:52 AM,Clinic,Neuter,,,3/22/2019 11:53 AM,3/22/2019 11:53 AM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,1,1,,Adult,Normal,3/22/2019 12:02 PM,Clinic,Neuter,,,3/22/2019 12:04 PM,3/22/2019 12:04 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,0,1,,Adult,Normal,3/22/2019 12:02 PM,Clinic,Neuter,,,3/22/2019 12:05 PM,3/22/2019 12:05 PM,Clinic Out,Other,,
0,Siamese,Mix,0,1,,Young,Normal,3/22/2019 12:17 PM,Clinic,Spay,,,3/22/2019 12:20 PM,3/22/2019 12:20 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,0,1,,Young,Normal,3/22/2019 12:24 PM,Clinic,Spay,,,3/22/2019 12:27 PM,3/22/2019 12:27 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,0,1,,Young,Normal,3/22/2019 12:30 PM,Clinic,Spay,,,3/22/2019 12:32 PM,3/22/2019 12:32 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,0,1,,Young,Normal,3/22/2019 12:30 PM,Clinic,Spay,,,3/22/2019 12:34 PM,3/22/2019 12:34 PM,Clinic Out,Other,,
0,Domestic Shorthair,Mix,0,1,12.0,Adult,Normal,3/22/2019 12:36 PM,Clinic,Spay,,,3/22/2019 12:37 PM,3/22/2019 12:37 PM,Clinic Out,Other,,
1,"Chihuahua, Short Coat",Mix,1,1,36.0,Adult,Normal,3/24/2019 12:50 PM,Owner/Guardian Surrender,For Adoption,Health Issues/Human,,4/20/2019 12:05 PM,4/20/2019 12:05 PM,Adoption,Adoption Center,,
1,Australian Shepherd,Border Collie,1,1,2.0,Baby,Normal,3/24/2019 2:18 PM,Owner/Guardian Surrender,For Adoption,Other,,6/28/2019 8:08 AM,6/28/2019 8:08 AM,Adoption,Adoption Center,,
1,Australian Shepherd,Border Collie,1,1,2.0,Baby,Normal,3/24/2019 2:18 PM,Owner/Guardian Surrender,For Adoption,Other,,4/20/2019 1:57 PM,4/20/2019 1:57 PM,Adoption,Adoption Center,,
1,Australian Shepherd,Border Collie,1,1,2.0,Baby,Normal,3/24/2019 2:18 PM,Owner/Guardian Surrender,For Adoption,Other,,6/6/2019 2:28 PM,6/6/2019 2:28 PM,Adoption,Adoption Center,,
1,Australian Shepherd,Border Collie,1,1,2.0,Baby,Normal,3/24/2019 2:18 PM,Owner/Guardian Surrender,For Adoption,Other,,6/12/2019 1:25 PM,6/12/2019 1:25 PM,Adoption,Adoption Center,,
1,Australian Shepherd,Border Collie,0,1,2.0,Baby,Normal,3/24/2019 2:18 PM,Owner/Guardian Surrender,For Adoption,Other,,6/10/2019 11:23 AM,6/10/2019 11:23 AM,Adoption,Adoption Center,,
1,Australian Shepherd,Border Collie,0,1,2.0,Baby,Normal,3/24/2019 2:18 PM,Owner/Guardian Surrender,For Adoption,Other,,6/8/2019 2:45 PM,6/8/2019 2:45 PM,Adoption,Adoption Center,,
1,Australian Shepherd,Border Collie,0,1,2.0,Baby,Normal,3/24/2019 2:18 PM,Owner/Guardian Surrender,For Adoption,Other,,4/19/2019 4:40 PM,4/19/2019 4:40 PM,Adoption,Adoption Center,,
1,Australian Shepherd,Border Collie,0,1,2.0,Baby,Normal,3/24/2019 2:18 PM,Owner/Guardian Surrender,For Adoption,Other,,6/2/2019 12:57 PM,6/2/2019 12:57 PM,Adoption,Adoption Center,,
1,Australian Shepherd,Border Collie,0,1,2.0,Baby,Normal,3/24/2019 2:18 PM,Owner/Guardian Surrender,For Adoption,Other,,8/3/2019 12:31 PM,8/3/2019 12:31 PM,Adoption,Adoption Center,,
1,Australian Shepherd,Border Collie,0,1,2.0,Baby,Normal,3/24/2019 2:18 PM,Owner/Guardian Surrender,For Adoption,Other,,4/13/2019 2:48 PM,4/13/2019 2:48 PM,Adoption,Adoption Center,,
1,Australian Shepherd,Border Collie,0,1,2.0,Baby,Normal,3/24/2019 2:18 PM,Owner/Guardian Surrender,For Adoption,Other,,6/3/2019 2:56 PM,6/3/2019 2:56 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,10.0,Young,Normal,3/26/2019 9:03 AM,Stray,ACO / Police Drop Off,,,8/4/2019 11:32 AM,8/4/2019 11:32 AM,Adoption,Adoption Center,,
1,"Coonhound, Redbone","Cur, Mountain",1,1,10.0,Young,Normal,3/23/2019 11:19 AM,Owner/Guardian Surrender,For Adoption,Time - Not Enough,,6/22/2019 3:55 PM,6/22/2019 3:55 PM,Adoption,Adoption Center,,
1,"Coonhound, Redbone","Cur, Mountain",1,1,15.0,Young,Normal,8/17/2019 12:52 PM,Owner/Guardian Surrender,Returned Adoption,Other,,8/17/2019 12:56 PM,8/17/2019 12:56 PM,Adoption,Adoption Center,,
1,Beagle,Mix,0,1,,Adult,Normal,3/27/2019 3:07 PM,Stray,ACO / Police Drop Off,,,3/27/2019 3:14 PM,3/27/2019 3:14 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,0,1,10.0,Adult,Normal,3/27/2019 6:15 PM,Stray,ACO / Police Drop Off,,,6/12/2019 3:07 PM,6/12/2019 3:07 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,59.0,Adult,Normal,3/27/2019 6:15 PM,Stray,ACO / Police Drop Off,,,5/6/2020 6:18 PM,5/6/2020 6:18 PM,Adoption,Adoption Center,,
2,American (short hair),Other,1,0,5.0,Young,Normal,3/28/2019 1:13 PM,Owner/Guardian Surrender,For Adoption,Can't get along,,4/6/2019 1:10 PM,4/6/2019 1:10 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,10.0,Young,Normal,3/29/2019 4:15 PM,Stray,Public Drop Off,,,6/24/2019 1:00 PM,6/24/2019 1:00 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,95.0,Adult,Normal,3/29/2019 3:42 PM,Owner/Guardian Surrender,For Adoption,Death of Owner,,2/26/2020 6:05 PM,2/26/2020 6:05 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,11.0,Young,Normal,4/3/2019 6:57 PM,Stray,Public Drop Off,,,11/1/2019 3:36 PM,11/1/2019 3:36 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,24.0,Adult,Normal,4/4/2019 1:27 PM,Owner/Guardian Surrender,For Adoption,Health Issues/Human,,5/28/2020 5:40 PM,5/28/2020 5:40 PM,Adoption,Adoption Center,,
0,Domestic Longhair,Mix,1,1,180.0,Senior,Normal,4/4/2019 1:27 PM,Owner/Guardian Surrender,For Adoption,Health Issues/Human,,5/18/2019 1:56 PM,5/18/2019 1:56 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,36.0,Adult,Normal,4/4/2019 1:27 PM,Owner/Guardian Surrender,For Adoption,Health Issues/Human,,4/20/2019 1:18 PM,4/20/2019 1:18 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,2,0,,Adult,Normal,4/10/2019 3:03 PM,Stray,ACO / Police Drop Off,,,5/24/2019 1:56 PM,,Euthanasia,Temperment,,
0,Domestic Shorthair,Mix,1,1,22.0,Adult,Normal,4/12/2019 3:26 PM,Stray,Public Drop Off,,,4/26/2020 3:14 PM,4/26/2020 3:14 PM,Adoption,Other Offsite,,
0,Domestic Shorthair,Mix,0,1,22.0,Adult,Normal,4/12/2019 3:26 PM,Stray,Public Drop Off,,,4/26/2020 3:14 PM,4/26/2020 3:14 PM,Adoption,Other Offsite,,
0,Domestic Shorthair,Mix,1,1,34.0,Young,Normal,4/1/2019 2:48 PM,Stray,Public Drop Off,,,5/28/2020 5:40 PM,5/28/2020 5:40 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,22.0,Adult,Normal,4/17/2019 3:02 PM,Stray,ACO / Police Drop Off,,,10/23/2019 5:47 PM,10/23/2019 5:47 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,0.0,Baby,Unweaned,4/20/2019 3:32 PM,Stray,Born in Care,,,7/1/2019 2:21 PM,7/1/2019 2:21 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,0.0,Baby,Unweaned,4/20/2019 3:32 PM,Stray,Born in Care,,,7/10/2019 6:38 PM,7/10/2019 6:38 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,0.0,Baby,Unweaned,4/20/2019 3:32 PM,Stray,Born in Care,,,7/1/2019 2:21 PM,7/1/2019 2:21 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,0.0,Baby,Unweaned,4/20/2019 3:32 PM,Stray,Born in Care,,,6/24/2020 3:39 PM,6/24/2020 3:39 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,0.0,Baby,Unweaned,4/20/2019 3:32 PM,Stray,Born in Care,,,6/24/2020 3:39 PM,6/24/2020 3:39 PM,Adoption,Adoption Center,,
1,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,1,1,23.0,Young,Normal,4/24/2019 6:23 PM,Stray,Public Drop Off,,,5/31/2019 2:46 PM,5/31/2019 2:46 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,0,,Young,Normal,4/24/2019 10:31 AM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,5/7/2019 12:05 PM,5/7/2019 12:05 PM,Transfer Out,To Specific Rescue,For Adoption,Orphan Animal Rescue - OARS
0,Domestic Shorthair,Mix,0,0,,Young,Normal,4/24/2019 10:31 AM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,5/7/2019 12:05 PM,5/7/2019 12:05 PM,Transfer Out,To Specific Rescue,For Adoption,Orphan Animal Rescue - OARS
0,Domestic Shorthair,Mix,0,1,8.0,Young,Normal,4/24/2019 10:31 AM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,10/5/2019 2:35 PM,10/5/2019 2:35 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,14.0,Young,Normal,10/23/2019 1:55 PM,Return,Within Exchange Period,Behavior Problem,,12/21/2019 3:51 PM,12/21/2019 3:51 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,0,,Young,Pregnant,4/24/2019 10:31 AM,Owner/Guardian Surrender,For Adoption,Too Many Pets,,4/26/2019 5:16 PM,4/26/2019 5:16 PM,Return to Owner/Guardian,Owner Reclaim,,
1,"Terrier, American Staffordshire",Mix,1,1,23.0,Young,Injured,4/27/2019 3:04 PM,Stray,ACO / Police Drop Off,,,8/13/2019 12:01 PM,8/13/2019 12:01 PM,Adoption,Adoption Center,,
1,Beagle,Mix,0,0,,Adult,Normal,4/22/2019 3:16 PM,Stray,ACO / Police Drop Off,,,5/25/2019 12:57 PM,5/25/2019 12:57 PM,Return to Owner/Guardian,Stray Reclaim,,
1,Boxer,Mix,0,0,,Adult,Normal,4/27/2019 3:26 PM,Stray,ACO / Police Drop Off,,,5/2/2019 2:18 PM,5/2/2019 2:18 PM,Return to Owner/Guardian,Stray Reclaim,,
1,Boxer,Mix,1,1,5.0,Young,Normal,4/25/2019 3:30 PM,Stray,ACO / Police Drop Off,,,5/31/2019 5:34 PM,5/31/2019 5:34 PM,Adoption,Adoption Center,,
1,Boxer,Mix,1,1,,Young,Normal,4/26/2019 3:38 PM,Stray,ACO / Police Drop Off,,,5/8/2019 9:29 AM,5/8/2019 9:29 AM,Adoption,Adoption Center,,
1,Boxer,Mix,1,0,,Young,Normal,4/26/2019 3:38 PM,Stray,ACO / Police Drop Off,,,5/1/2019 5:45 PM,5/1/2019 5:45 PM,Return to Owner/Guardian,Owner Reclaim,,
0,Domestic Shorthair,Mix,2,0,,Adult,Normal,4/26/2019 3:38 PM,Stray,ACO / Police Drop Off,,,5/1/2019 5:46 PM,5/1/2019 5:46 PM,Return to Owner/Guardian,Owner Reclaim,,
0,Domestic Medium Hair,Mix,1,1,,Adult,Normal,4/26/2019 3:38 PM,Stray,ACO / Police Drop Off,,,5/22/2019 11:37 AM,5/22/2019 11:37 AM,Transfer Out,To Specific Rescue,For Adoption,The Lost Companion
0,Domestic Shorthair,Mix,0,1,0.0,Baby,Unweaned,4/26/2019 5:20 PM,Stray,ACO / Police Drop Off,,,7/17/2019 5:42 PM,7/17/2019 5:42 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,10.0,Adult,Fearful,4/26/2019 5:44 PM,Stray,Public Drop Off,,,9/12/2019 10:29 AM,9/12/2019 10:29 AM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,7.0,Young,Normal,4/27/2019 5:52 PM,Stray,ACO / Police Drop Off,,,6/13/2019 12:48 PM,6/13/2019 12:48 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,0.0,Baby,Unweaned,4/27/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,4/16/2020 9:03 PM,4/16/2020 9:03 PM,Adoption,Other Offsite,,
0,Domestic Shorthair,Mix,1,1,0.0,Baby,Unweaned,4/27/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,2/21/2020 6:33 PM,2/21/2020 6:33 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,0.0,Baby,Unweaned,4/27/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,10/12/2019 12:48 PM,10/12/2019 12:48 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,0.0,Baby,Unweaned,4/27/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,11/1/2019 5:09 PM,11/1/2019 5:09 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,0,1,0.0,Baby,Unweaned,4/27/2019 6:07 PM,Owner/Guardian Surrender,For Adoption,Other,,10/30/2019 6:39 PM,10/30/2019 6:39 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,10.0,Young,Normal,5/2/2019 2:56 PM,Stray,Public Drop Off,,,8/16/2019 6:05 PM,8/16/2019 6:05 PM,Adoption,Adoption Center,,
0,Domestic Longhair,Mix,1,1,119.0,Adult,Normal,5/3/2019 12:46 PM,Stray,Public Drop Off,,,5/24/2019 4:35 PM,5/24/2019 4:35 PM,Adoption,Adoption Center,,
1,"Retriever, Golden",Mix,1,1,155.0,Senior,Sick,5/13/2019 10:17 AM,Owner/Guardian Surrender,Euthanasia Owner Request,Health Issues of Dog,,5/14/2019 12:07 PM,,Euthanasia,Owner Request,,
0,Domestic Shorthair,Mix,1,1,17.0,Young,Normal,10/18/2019 7:24 PM,Stray,ACO / Police Drop Off,,,6/22/2020 1:55 PM,6/22/2020 1:55 PM,Adoption,Adoption Center,,
1,"Chihuahua, Short Coat",Terrier,1,1,2.0,Baby,Normal,10/19/2019 2:23 PM,Owner/Guardian Surrender,For Adoption,Other,,11/10/2019 12:57 PM,11/10/2019 12:57 PM,Adoption,Adoption Center,,
1,"Chihuahua, Short Coat",Terrier,1,1,2.0,Baby,Normal,10/19/2019 2:23 PM,Owner/Guardian Surrender,For Adoption,Other,,12/7/2019 4:01 PM,12/7/2019 4:01 PM,Adoption,Adoption Center,,
1,"Chihuahua, Short Coat",Terrier,1,1,1.0,Baby,Normal,10/19/2019 2:23 PM,Owner/Guardian Surrender,For Adoption,Other,,12/7/2019 3:02 PM,12/7/2019 3:02 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,1.0,Baby,Injured,10/19/2019 2:31 PM,Owner/Guardian Surrender,For Adoption,Other,,5/2/2020 12:06 PM,5/2/2020 12:06 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,1,1.0,Baby,Injured,10/19/2019 2:31 PM,Owner/Guardian Surrender,For Adoption,Other,,2/21/2020 6:33 PM,2/21/2020 6:33 PM,Adoption,Adoption Center,,
0,Domestic Shorthair,Mix,1,0,,Adult,Normal,10/19/2019 11:00 AM,Stray,ACO / Police Drop Off,,,10/21/2019 12:32 PM,10/21/2019 12:32 PM,Return to Owner/Guardian,Stray Reclaim,,
0,Domestic Shorthair,Mix,1,1,10.0,Young,Normal,10/21/2019 1:28 PM,Stray,Public Drop Off,,,4/7/2020 12:13 PM,4/7/2020 12:13 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Australian Shepherd,0,1,1.0,Young,Normal,10/23/2019 5:17 PM,Owner/Guardian Surrender,For Adoption,Time - Not Enough,,1/20/2020 1:49 PM,1/20/2020 1:49 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,0,1,1.0,Young,Normal,10/25/2019 6:15 PM,Owner/Guardian Surrender,For Adoption,Other,,11/29/2019 5:24 PM,11/29/2019 5:24 PM,Adoption,Adoption Center,,
1,American Blue Heeler,Mix,0,1,1.0,Young,Normal,10/25/2019 6:15 PM,Owner/Guardian Surrender,For Adoption,Other,,11/29/2019 4:57 PM,11/29/2019 4:57 PM,Adoption,Adoption Center,,
1,Siberian Husky,,0,1,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/16/2019 12:53 PM,11/16/2019 12:53 PM,Adoption,Adoption Center,,
1,Siberian Husky,,0,1,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/22/2019 2:34 PM,11/22/2019 2:34 PM,Adoption,Adoption Center,,
1,Siberian Husky,,0,1,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/21/2019 11:40 AM,11/21/2019 11:40 AM,Adoption,Adoption Center,,
1,Siberian Husky,,0,1,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/17/2019 12:19 PM,11/17/2019 12:19 PM,Adoption,Adoption Center,,
1,Siberian Husky,,0,1,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/16/2019 1:06 PM,11/16/2019 1:06 PM,Adoption,Adoption Center,,
1,Siberian Husky,,0,1,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/20/2019 5:08 PM,11/20/2019 5:08 PM,Adoption,Adoption Center,,
1,Siberian Husky,,1,1,3.0,Baby,Normal,10/26/2019 4:12 PM,Owner/Guardian Surrender,For Adoption,Other,,11/18/2019 2:13 PM,11/18/2019 2:13 PM,Adoption,Adoption Center,,
